"productCode","name","price","description","imageURL","unit","Category code","Group code"
"","JOHNIE WALKER RED LABEL 0.7L",1999,"JOHNIE WALKER RED LABEL 0.7L","https://bli.ecomarket.al/wp-content/uploads/2020/04/SM00420.png","cope","",""
"","PERONI BIRRE NRB 0.33L",90,"PERONI BIRRE NRB 0.33L","https://bli.ecomarket.al/wp-content/uploads/2020/04/PERONI-SHISHE.jpg","cope","",""
"","TUBORG NR SHISHE 0.33L",115,"TUBORG NR SHISHE 0.33L","https://bli.ecomarket.al/wp-content/uploads/2020/04/SM02500.png","cope","",""
"","VECCHIA ROMANGNA NERA 0.7L",1800,"VECCHIA ROMANGNA NERA 0.7L","https://bli.ecomarket.al/wp-content/uploads/2020/12/SM05290.jpg","cope","",""
"","VILA DUKA RAKI RRUSHI 500ML",500,"VILA DUKA RAKI RRUSHI 500ML","https://bli.ecomarket.al/wp-content/uploads/2020/03/dukaraki.png","cope","",""
"","VILA DUKA VERE CABERNET SAUVIGNON 0.75L",1195,"VILA DUKA VERE CABERNET SAUVIGNON 0.75L","https://bli.ecomarket.al/wp-content/uploads/2021/04/VE009.jpg.png","cope","",""
"","SPUMANTE CONTRI 750ML",465,"SPUMANTE CONTRI 750ML","https://bli.ecomarket.al/wp-content/uploads/2020/04/SM02904.png","cope","",""
"","SAN NICHOLAUS  VERE E KUQE KARTON 1L",399,"SAN NICHOLAUS  VERE E KUQE KARTON 1L","https://bli.ecomarket.al/wp-content/uploads/2020/05/e-kuqe.jpg","cope","",""
"","SIERRA TEQUILA SILVER 0.7L",2070,"SIERRA TEQUILA SILVER 0.7L","https://bli.ecomarket.al/wp-content/uploads/2020/12/SM09487.jpg","cope","",""
"","SKENDERBEU KONJAK 0.7L",735,"SKENDERBEU KONJAK 0.7L","https://bli.ecomarket.al/wp-content/uploads/2020/12/SM02014.jpg","cope","",""
"","PERONI BIRRE NRBOTT 0.66L",179,"PERONI BIRRE NRBOTT 0.66L","https://bli.ecomarket.al/wp-content/uploads/2020/12/SM01616.jpg","cope","",""
"","PICCINI  FAMILAE BARDHE  0.75L",650,"PICCINI  FAMILAE BARDHE  0.75L","https://bli.ecomarket.al/wp-content/uploads/2020/12/SM01013.jpg","cope","",""
"","PRIMITIVO VERE E KUQE 13% 0.75L",975,"PRIMITIVO VERE E KUQE 13% 0.75L","https://bli.ecomarket.al/wp-content/uploads/2020/03/Primitivo-1.png","cope","",""
"","ROSSO PUGLIA VERE E KUQE 13% 0.75L",799,"ROSSO PUGLIA VERE E KUQE 13% 0.75L","https://bli.ecomarket.al/wp-content/uploads/2020/03/Rosso-Puglia-trasparente.png","cope","",""
"","SAN NICHOLAUS  VERE E BARDHE KARTON 1L",399,"SAN NICHOLAUS  VERE E BARDHE KARTON 1L","https://bli.ecomarket.al/wp-content/uploads/2020/05/e-bardhe.jpg","cope","",""
"","AMA ICED COFFEE CAPPUCCINO CAN 250 ML",105,"AMA ICED COFFEE CAPPUCCINO CAN 250 ML","https://bli.ecomarket.al/wp-content/uploads/2020/03/KAPUCINO.jpeg","cope","",""
"","AMA ICED COFFEE MACHIATTO CAN 250 ML",105,"AMA ICED COFFEE MACHIATTO CAN 250 ML","https://bli.ecomarket.al/wp-content/uploads/2020/03/ama_produkte-icedcoffee-macchiato-1.png","cope","",""
"","BRAVO LULESHTRYDHE PET 1.5L",145,"BRAVO LULESHTRYDHE PET 1.5L","https://bli.ecomarket.al/wp-content/uploads/2020/04/SM09135.png","cope","",""
"","BRAVO MOLLE JESHILE PET 1.5L",145,"BRAVO MOLLE JESHILE PET 1.5L","https://bli.ecomarket.al/wp-content/uploads/2020/04/bravo-molle.jpeg","cope","",""
"","BRAVO MULTIVITAMIN E KUQE PET 1.5L",145,"BRAVO MULTIVITAMIN E KUQE PET 1.5L","https://bli.ecomarket.al/wp-content/uploads/2020/04/SM00929.png","cope","",""
"","BRAVO MULTIVITAMIN PET 1.5L",129,"BRAVO MULTIVITAMIN PET 1.5L","https://bli.ecomarket.al/wp-content/uploads/2020/04/bravo-multivitamin.jpeg","cope","",""
"","BRAVO PJESHKE PET 0.5L",79,"BRAVO PJESHKE PET 0.5L","https://bli.ecomarket.al/wp-content/uploads/2020/04/SM00917.png","cope","",""
"","BRAVO PJESHKE PET 1.5L",145,"BRAVO PJESHKE PET 1.5L","https://bli.ecomarket.al/wp-content/uploads/2020/04/bravo-pjeshke.jpg","cope","",""
"","BRAVO PORTOKALL PET 1.5L",145,"BRAVO PORTOKALL PET 1.5L","https://bli.ecomarket.al/wp-content/uploads/2020/04/SM00927.png","cope","",""
"","BRAVO RRUSHI CAN 0.25L",75,"BRAVO RRUSHI CAN 0.25L","https://bli.ecomarket.al/wp-content/uploads/2020/04/SM05251.png","cope","",""
"","BRAVO SHEGE/BORONICE PET 1.5L",145,"BRAVO SHEGE/BORONICE PET 1.5L","https://bli.ecomarket.al/wp-content/uploads/2020/04/SM00930.png","cope","",""
"","COCA COLA  222ML",40,"COCA COLA  222ML","https://bli.ecomarket.al/wp-content/uploads/2020/12/SM23389.jpg","cope","",""
"","COCA COLA  900ML  (6)",95,"COCA COLA  900ML  (6)","https://bli.ecomarket.al/wp-content/uploads/2020/04/COLA-2.jpg","cope","",""
"","COCA COLA  ZERO  222ML",40,"COCA COLA  ZERO  222ML","https://bli.ecomarket.al/wp-content/uploads/2020/12/SM23390.jpg","cope","",""
"","COCA COLA 0.33L",65,"COCA COLA 0.33L","https://bli.ecomarket.al/wp-content/uploads/2020/04/COLA-1.jpg","cope","",""
"","COCA COLA 1.5 PROMO (6)",120,"COCA COLA 1.5 PROMO (6)","https://bli.ecomarket.al/wp-content/uploads/2021/02/SM16397.jpg","cope","",""
"","COCA COLA 2L",170,"COCA COLA 2L","https://bli.ecomarket.al/wp-content/uploads/2020/04/Coke-Regular-2L-5449000009067.jpg","cope","",""
"","COCA COLA PET 0.45 L",75,"COCA COLA PET 0.45 L","https://bli.ecomarket.al/wp-content/uploads/2020/12/SM29665.jpg","cope","",""
"","COCA COLA ZERO 1.5L",140,"COCA COLA ZERO 1.5L","https://bli.ecomarket.al/wp-content/uploads/2020/12/SM03743.jpg","cope","",""
"","COCA COLA ZERO PET 0.45 L",70,"COCA COLA ZERO PET 0.45 L","https://bli.ecomarket.al/wp-content/uploads/2020/12/SM29666.jpg","cope","",""
"","COCA COLA ZERO 0.33L",65,"COCA COLA ZERO 0.33L","https://bli.ecomarket.al/wp-content/uploads/2020/12/SM03722.jpg","cope","",""
"","FANTA EXOTIC 0.33L",65,"FANTA EXOTIC 0.33L","https://bli.ecomarket.al/wp-content/uploads/2020/04/FANTA-1.jpg","cope","",""
"","FANTA EXOTIC 1.5L",140,"FANTA EXOTIC 1.5L","https://bli.ecomarket.al/wp-content/uploads/2020/12/SM03744.jpg","cope","",""
"","FANTA EXOTIC 220ML",40,"FANTA EXOTIC 220ML","https://bli.ecomarket.al/wp-content/uploads/2021/02/SM23392.jpg","cope","",""
"","FANTA EXOTIC 2L",170,"FANTA EXOTIC 2L","https://bli.ecomarket.al/wp-content/uploads/2020/04/FANTA-4.jpg","cope","",""
"","FANTA EXOTIC 900ML",95,"FANTA EXOTIC 900ML","https://bli.ecomarket.al/wp-content/uploads/2020/04/FANTA-6.jpg","cope","",""
"","FANTA ORANGE  222ML",40,"FANTA ORANGE  222ML","https://bli.ecomarket.al/wp-content/uploads/2020/12/SM23391.jpg","cope","",""
"","FANTA ORANGE  900ML",95,"FANTA ORANGE  900ML","https://bli.ecomarket.al/wp-content/uploads/2020/04/FANTA-5.jpg","cope","",""
"","FANTA PORTOKALL 0.33L",65,"FANTA PORTOKALL 0.33L","https://bli.ecomarket.al/wp-content/uploads/2020/04/FANTA-2.jpg","cope","",""
"","FANTA LEMON ZERO 0.33L",65,"FANTA LEMON ZERO 0.33L","https://bli.ecomarket.al/wp-content/uploads/2020/12/SM28921.jpg","cope","",""
"","FANTA EXOTIC PET 0.45 L",75,"FANTA EXOTIC PET 0.45 L","https://bli.ecomarket.al/wp-content/uploads/2020/12/SM29668.jpg","cope","",""
"","FANTA PORTOKALL 1.5L",120,"FANTA PORTOKALL 1.5L","https://bli.ecomarket.al/wp-content/uploads/2020/12/SM21454.jpg","cope","",""
"","FANTA PORTOKALL 2L",170,"FANTA PORTOKALL 2L","https://bli.ecomarket.al/wp-content/uploads/2020/12/SM03750.jpg","cope","",""
"","FANTA PORTOKALL PET 0.45 L",75,"FANTA PORTOKALL PET 0.45 L","https://bli.ecomarket.al/wp-content/uploads/2021/02/SM29667.jpg","cope","",""
"","FENTIMANS ROSE LEMONADE 275ML",245,"FENTIMANS ROSE LEMONADE 275ML","https://bli.ecomarket.al/wp-content/uploads/2020/04/SM24815.png","cope","",""
"","FRUTOMANIA LENG FRUTA PYLLI 100% 1L",319,"FRUTOMANIA LENG FRUTA PYLLI 100% 1L","https://bli.ecomarket.al/wp-content/uploads/2020/12/SM16933.jpg","cope","",""
"","FRUTOMANIA LENG KUMBULLE 100% 1L",259,"FRUTOMANIA LENG KUMBULLE 100% 1L","https://bli.ecomarket.al/wp-content/uploads/2020/12/SM06886.jpg","cope","",""
"","FRUTOMANIA LENG PJESHKE 100% 1L",259,"FRUTOMANIA LENG PJESHKE 100% 1L","https://bli.ecomarket.al/wp-content/uploads/2020/12/SM06889.jpg","cope","",""
"","FRUTOMANIA LENG VISHNJE 100% 1L",319,"FRUTOMANIA LENG VISHNJE 100% 1L","https://bli.ecomarket.al/wp-content/uploads/2020/12/SM16932.jpg","cope","",""
"","IVI LEMON KANACE 0.33L",59,"IVI LEMON KANACE 0.33L","https://bli.ecomarket.al/wp-content/uploads/2020/04/SM00275.png","cope","",""
"","IVI ORANGE NONCARBONATED KANACE 0.33L",59,"IVI ORANGE NONCARBONATED KANACE 0.33L","https://bli.ecomarket.al/wp-content/uploads/2020/04/SM00276.png","cope","",""
"","IVI ORANGE PET 1 L",100,"IVI ORANGE PET 1 L","https://bli.ecomarket.al/wp-content/uploads/2020/04/SM29622.png","cope","",""
"","IVI RICOCCO 0.33L",59,"IVI RICOCCO 0.33L","https://bli.ecomarket.al/wp-content/uploads/2020/04/SM00273.png","cope","",""
"","IVI RICOCO PET 1 L",100,"IVI RICOCO PET 1 L","https://bli.ecomarket.al/wp-content/uploads/2020/04/IVUUUU.jpg","cope","",""
"","IVI RICOCO PET 1.5L",125,"IVI RICOCO PET 1.5L","https://bli.ecomarket.al/wp-content/uploads/2020/04/IVI-1.jpg","cope","",""
"","LAJTHIZA UJE 1.5L",50,"LAJTHIZA UJE 1.5L","https://bli.ecomarket.al/wp-content/uploads/2020/04/LATHIZA.jpg","cope","",""
"","LIPTON LEMON 0.33L",59,"LIPTON LEMON 0.33L","https://bli.ecomarket.al/wp-content/uploads/2020/04/LIPTON-LIMON-2.jpg","cope","",""
"","MOJITO SODA 0.33L",69,"MOJITO SODA 0.33L","https://bli.ecomarket.al/wp-content/uploads/2020/04/SM01635.png","cope","",""
"","MONSTER GREEN 0.5L",149,"MONSTER GREEN 0.5L","https://bli.ecomarket.al/wp-content/uploads/2020/12/SM19645.jpg","cope","",""
"","MONSTER MANGO LOCO 0.5L",139,"MONSTER MANGO LOCO 0.5L","https://bli.ecomarket.al/wp-content/uploads/2020/12/SM28920.jpg","cope","",""
"","MONSTER ULTRA WHITE 0.5LT",149,"MONSTER ULTRA WHITE 0.5LT","https://bli.ecomarket.al/wp-content/uploads/2020/12/SM25315.jpg","cope","",""
"","QAFSHTAMA UJE NATYRAL 2L",50,"QAFSHTAMA UJE NATYRAL 2L","https://bli.ecomarket.al/wp-content/uploads/2020/04/QAFSHTAMA-1.jpg","cope","",""
"","SANTAL 10-VITAMINA 1L",210,"SANTAL 10-VITAMINA 1L","https://bli.ecomarket.al/wp-content/uploads/2020/12/SM03877.jpg","cope","",""
"","SANTAL ACE 1LT",210,"SANTAL ACE 1LT","https://bli.ecomarket.al/wp-content/uploads/2020/04/SM29656.png","cope","",""
"","SANTAL ANANAS 3*200 ML",179,"SANTAL ANANAS 3*200 ML","https://bli.ecomarket.al/wp-content/uploads/2020/12/SM30381.jpg","cope","",""
"","SANTAL ANANAS-KOKOS 1L",210,"SANTAL ANANAS-KOKOS 1L","https://bli.ecomarket.al/wp-content/uploads/2020/05/ananas.jpg","cope","",""
"","PEPSI PET 1 L",100,"PEPSI PET 1 L","https://bli.ecomarket.al/wp-content/uploads/2020/12/SM29618.jpg","cope","",""
"","PEPSI TWIST CAN 0.33L",59,"PEPSI TWIST CAN 0.33L","https://bli.ecomarket.al/wp-content/uploads/2020/12/SM00270.jpg","cope","",""
"","MONSTER VALENTINO ROSSI 0.5LT",149,"MONSTER VALENTINO ROSSI 0.5LT","https://bli.ecomarket.al/wp-content/uploads/2020/12/SM25316.jpg","cope","",""
"","PEPSI 1.5 L",125,"PEPSI 1.5 L","https://bli.ecomarket.al/wp-content/uploads/2020/04/PEPSI-1.5L.jpg","cope","",""
"","SANTAL ARANCE ROSSE 1LT",210,"SANTAL ARANCE ROSSE 1LT","https://bli.ecomarket.al/wp-content/uploads/2020/04/SM29658.png","cope","",""
"","SANTAL ARANCIA PRISMA 1LT",210,"SANTAL ARANCIA PRISMA 1LT","https://bli.ecomarket.al/wp-content/uploads/2020/04/SM29657.png","cope","",""
"","SANTAL BANANE-LULESHTRYDHE 1L",239,"SANTAL BANANE-LULESHTRYDHE 1L","https://bli.ecomarket.al/wp-content/uploads/2020/12/SM11120.jpg","cope","",""
"","SANTAL DARDHE 1L",210,"SANTAL DARDHE 1L","https://bli.ecomarket.al/wp-content/uploads/2020/05/dardhe.jpg","cope","",""
"","SANTAL KAJSI 1L",210,"SANTAL KAJSI 1L","https://bli.ecomarket.al/wp-content/uploads/2020/12/SM29803.jpg","cope","",""
"","SANTAL NEKTARINE 1L",210,"SANTAL NEKTARINE 1L","https://bli.ecomarket.al/wp-content/uploads/2020/05/santal-albicoca.jpg","cope","",""
"","SANTAL PORTOKALL 1L",275,"SANTAL PORTOKALL 1L","https://bli.ecomarket.al/wp-content/uploads/2020/12/SM23324.jpg","cope","",""
"","SCHWEPPES BITTER LEMON 0.33",65,"SCHWEPPES BITTER LEMON 0.33","https://bli.ecomarket.al/wp-content/uploads/2020/04/ZHV-2.jpg","cope","",""
"","SCHWEPPES INDIAN TONIC 0.15L",55,"SCHWEPPES INDIAN TONIC 0.15L","https://bli.ecomarket.al/wp-content/uploads/2020/12/SM03753.jpg","cope","",""
"","PEPSI CAN 0.33L",59,"PEPSI CAN 0.33L","https://bli.ecomarket.al/wp-content/uploads/2020/04/PEPSI-CAN.jpg","cope","",""
"","PEPSI LIME CAN 330ML",59,"PEPSI LIME CAN 330ML","https://bli.ecomarket.al/wp-content/uploads/2020/12/SM30093.jpg","cope","",""
"","PEPSI 2.25L",155,"PEPSI 2.25L","https://bli.ecomarket.al/wp-content/uploads/2021/02/SM09555.jpg","cope","",""
"","SCHWEPPES INDIAN TONIC 900ML",120,"SCHWEPPES INDIAN TONIC 900ML","https://bli.ecomarket.al/wp-content/uploads/2020/12/SM23398.jpg","cope","",""
"","SCHWEPPWS BITTER LEMON 900ML",120,"SCHWEPPWS BITTER LEMON 900ML","https://bli.ecomarket.al/wp-content/uploads/2020/12/SM23399.jpg","cope","",""
"","SPRITE CAN 0.33L",65,"SPRITE CAN 0.33L","https://bli.ecomarket.al/wp-content/uploads/2020/12/SM03726.jpg","cope","",""
"","SKIPPER PJESHKE 1L",199,"SKIPPER PJESHKE 1L","https://bli.ecomarket.al/wp-content/uploads/2021/04/8000340472217-SM16173-2.tif.png","cope","",""
"","SKIPPER SUCCO PORTOKALL 1LT",149,"SKIPPER SUCCO PORTOKALL 1LT","https://bli.ecomarket.al/wp-content/uploads/2020/12/SM30064.jpg","cope","",""
"","SKIPPER SUCCO PORTOKALL 200ML",109,"SKIPPER SUCCO PORTOKALL 200ML","https://bli.ecomarket.al/wp-content/uploads/2020/05/arancia-1.jpg","cope","",""
"","SPRITE PET 0.45 L",75,"SPRITE PET 0.45 L","https://bli.ecomarket.al/wp-content/uploads/2020/12/SM29669.jpg","cope","",""
"","SPRITE PET 1.5L",140,"SPRITE PET 1.5L","https://bli.ecomarket.al/wp-content/uploads/2021/02/SM03747.jpg","cope","",""
"","STERILGARDA ACE 1.5L",229,"STERILGARDA ACE 1.5L","https://bli.ecomarket.al/wp-content/uploads/2020/05/sm29750.png","cope","",""
"","SCHWEPPES INDIAN TONIC 0.33L",65,"SCHWEPPES INDIAN TONIC 0.33L","https://bli.ecomarket.al/wp-content/uploads/2020/04/ZHV-1.jpg","cope","",""
"","SPRITE 900ML",95,"SPRITE 900ML","https://bli.ecomarket.al/wp-content/uploads/2020/12/SM23397.jpg","cope","",""
"","TEPELENE UJE BALANCE 0.33L",50,"TEPELENE UJE BALANCE 0.33L","https://bli.ecomarket.al/wp-content/uploads/2021/04/SM09934.png","cope","",""
"","TEPELENE UJE FTOHTE GAZ 0.5L",30,"TEPELENE UJE FTOHTE GAZ 0.5L","https://bli.ecomarket.al/wp-content/uploads/2020/12/SM03754.jpg","cope","",""
"","TEPELENE UJE FTOHTE GAZ 1.5L",45,"TEPELENE UJE FTOHTE GAZ 1.5L","https://bli.ecomarket.al/wp-content/uploads/2020/12/SM03758.jpg","cope","",""
"","TEPELENE UJE FTOHTE GAZ 1L",45,"TEPELENE UJE FTOHTE GAZ 1L","https://bli.ecomarket.al/wp-content/uploads/2020/12/SM28937.jpg","cope","",""
"","TEPELENE UJE FTOHTE NATYRAL 0.33L",25,"TEPELENE UJE FTOHTE NATYRAL 0.33L","https://bli.ecomarket.al/wp-content/uploads/2020/12/SM28933.jpg","cope","",""
"","SPRING WATER 1.5L",50,"SPRING WATER 1.5L","https://bli.ecomarket.al/wp-content/uploads/2020/04/SPR.jpg","cope","",""
"","SKIPPER KAJSI 1L",149,"SKIPPER KAJSI 1L","https://bli.ecomarket.al/wp-content/uploads/2021/04/SM29383.jpg","cope","",""
"","TEPELENE UJE ACTIVE 0.33L",50,"TEPELENE UJE ACTIVE 0.33L","https://bli.ecomarket.al/wp-content/uploads/2020/12/SM03761.jpg","cope","",""
"","SPRITE 1.5L PROMO",120,"SPRITE 1.5L PROMO","https://bli.ecomarket.al/wp-content/uploads/2021/02/SM21453.jpg","cope","",""
"","STERILGARDA FRUTTAMIX 1.5L",229,"STERILGARDA FRUTTAMIX 1.5L","https://bli.ecomarket.al/wp-content/uploads/2020/05/sm29751.png","cope","",""
"","STERILGARDA MOLLE 200X3",125,"STERILGARDA MOLLE 200X3","https://bli.ecomarket.al/wp-content/uploads/2020/12/SM29386.jpg","cope","",""
"","STERILGARDA PJESHKE 200X3",125,"STERILGARDA PJESHKE 200X3","https://bli.ecomarket.al/wp-content/uploads/2020/12/SM29488.jpg","cope","",""
"","STERILGARDA PORTOKALL 200X3",125,"STERILGARDA PORTOKALL 200X3","https://bli.ecomarket.al/wp-content/uploads/2020/04/PORTOKALL-2.jpg","cope","",""
"","TEPELENE UJE FTOHTE NATYRAL 1L",45,"TEPELENE UJE FTOHTE NATYRAL 1L","https://bli.ecomarket.al/wp-content/uploads/2020/12/SM28936.jpg","cope","",""
"","TEPELENE UJE FTOHTE PER TE VEGJEL 0.33L",30,"TEPELENE UJE FTOHTE PER TE VEGJEL 0.33L","https://bli.ecomarket.al/wp-content/uploads/2021/04/SM28935.png","cope","",""
"","VALFRUTTA LENG DARDHE 200ML",129,"VALFRUTTA LENG DARDHE 200ML","https://bli.ecomarket.al/wp-content/uploads/2020/12/SM01651.jpg","cope","",""
"","TEPELENE UJE ME VITAMINA ANTI-AGING 0.33L",50,"TEPELENE UJE ME VITAMINA ANTI-AGING 0.33L","https://bli.ecomarket.al/wp-content/uploads/2021/02/SM26846.jpg","cope","",""
"","TEPELENE UJE ME VITAMINA IMUNITY 0.33L",50,"TEPELENE UJE ME VITAMINA IMUNITY 0.33L","https://bli.ecomarket.al/wp-content/uploads/2021/04/SM26847.png","cope","",""
"","TEPELENE UJE WELLNES 0.33L",50,"TEPELENE UJE WELLNES 0.33L","https://bli.ecomarket.al/wp-content/uploads/2021/04/SM04521.png","cope","",""
"","UJE I FTOHTE TEPELENE GAZ-LIMON 0.5L",30,"UJE I FTOHTE TEPELENE GAZ-LIMON 0.5L","https://bli.ecomarket.al/wp-content/uploads/2020/12/SM03756.jpg","cope","",""
"","UJE I FTOHTE TEPELENE NATYRAL 1.5L",45,"UJE I FTOHTE TEPELENE NATYRAL 1.5L","https://bli.ecomarket.al/wp-content/uploads/2020/12/SM03759.jpg","cope","",""
"","UJE I FTOHTE TEPELENE NATYRAL 2L",50,"UJE I FTOHTE TEPELENE NATYRAL 2L","https://bli.ecomarket.al/wp-content/uploads/2020/12/SM03760.jpg","cope","",""
"","TEPELENE UJE FTOHTE NATYRAL 0.5L",30,"TEPELENE UJE FTOHTE NATYRAL 0.5L","https://bli.ecomarket.al/wp-content/uploads/2020/12/SM03755.jpg","cope","",""
"","VALFRUTTA LENG MOLLE 3X200ML",129,"VALFRUTTA LENG MOLLE 3X200ML","https://bli.ecomarket.al/wp-content/uploads/2020/12/SM20314.jpg","cope","",""
"","VALFRUTTA LENG PJESHKE 200ML",129,"VALFRUTTA LENG PJESHKE 200ML","https://bli.ecomarket.al/wp-content/uploads/2020/12/SM01649.jpg","cope","",""
"","VALFRUTTA PESCA 1L",179,"VALFRUTTA PESCA 1L","https://bli.ecomarket.al/wp-content/uploads/2020/12/SM23527.jpg","cope","",""
"","YIPPY LENG FRUTASH BORONICE 330ML",69,"YIPPY LENG FRUTASH BORONICE 330ML","https://bli.ecomarket.al/wp-content/uploads/2020/04/SM00958.png","cope","",""
"","YIPPY LENG FRUTASH MOLLE 330ML",69,"YIPPY LENG FRUTASH MOLLE 330ML","https://bli.ecomarket.al/wp-content/uploads/2020/04/SM00953.png","cope","",""
"","YIPPY LENG FRUTASH PJESHKE 330ML",69,"YIPPY LENG FRUTASH PJESHKE 330ML","https://bli.ecomarket.al/wp-content/uploads/2020/04/SM00956.png","cope","",""
"","YIPPY LENG FRUTASH PORTOKALL 330ML",69,"YIPPY LENG FRUTASH PORTOKALL 330ML","https://bli.ecomarket.al/wp-content/uploads/2020/04/SM00957.png","cope","",""
"","YIPPY LENG FRUTASH QERSHI 330ML",69,"YIPPY LENG FRUTASH QERSHI 330ML","https://bli.ecomarket.al/wp-content/uploads/2020/04/SM00955.png","cope","",""
"","TEPELENE UJE FTOHTE SPORTCAP 0.75L",40,"TEPELENE UJE FTOHTE SPORTCAP 0.75L","https://bli.ecomarket.al/wp-content/uploads/2020/12/SM03757.jpg","cope","",""
"","ALWAYS PECETA HIGJENIKE DITORE PLATINUM",275,"ALWAYS PECETA HIGJENIKE DITORE PLATINUM","https://bli.ecomarket.al/wp-content/uploads/2020/04/sm05162.jpg","cope","",""
"","ALWAYS PECETA HIGJENIKE DUO LIGHT",275,"ALWAYS PECETA HIGJENIKE DUO LIGHT","https://bli.ecomarket.al/wp-content/uploads/2020/04/sm02296.jpg","cope","",""
"","ALWAYS PECETA HIGJENIKE DUO SPLUS 14VP",275,"ALWAYS PECETA HIGJENIKE DUO SPLUS 14VP","https://bli.ecomarket.al/wp-content/uploads/2020/04/sm02298.jpg","cope","",""
"","ALWAYS PECETA HIGJENIKE DUO NIGHT",275,"ALWAYS PECETA HIGJENIKE DUO NIGHT","https://bli.ecomarket.al/wp-content/uploads/2020/03/always1.png","cope","",""
"","ALWAYS PECETA HIGJENIKE NIGHT",169,"ALWAYS PECETA HIGJENIKE NIGHT","https://bli.ecomarket.al/wp-content/uploads/2020/04/sm02302.jpg","cope","",""
"","ALWAYS PECETA HIGJENIKE SPLUS 8SP",159,"ALWAYS PECETA HIGJENIKE SPLUS 8SP","https://bli.ecomarket.al/wp-content/uploads/2020/04/ALWAYS-PECETA-HIGJENIKE-SPLUS-8SP.jpg","cope","",""
"","ALWAYS PECETA HIGJENIKE ULTRA NORMAL",159,"ALWAYS PECETA HIGJENIKE ULTRA NORMAL","https://bli.ecomarket.al/wp-content/uploads/2020/04/ALWAYS-PECETA-HIGJENIKE-ULTRA-NORMAL.jpg","cope","",""
"","CAREFREE PECETE HIGJENIKE MUJORE 10'S",229,"CAREFREE PECETE HIGJENIKE MUJORE 10'S","https://bli.ecomarket.al/wp-content/uploads/2020/04/sm00858.jpg","cope","",""
"","CAREFREE PECETE HIGJENIKE NORMAL",229,"CAREFREE PECETE HIGJENIKE NORMAL","https://bli.ecomarket.al/wp-content/uploads/2020/04/sm00859.jpg","cope","",""
"","EVERYDAY  PECETA HIGJENIKE PLUS SUPER",159,"EVERYDAY  PECETA HIGJENIKE PLUS SUPER","https://bli.ecomarket.al/wp-content/uploads/2020/04/sm06930.jpg","cope","",""
"","EVERYDAY  PECETA HIGJENIKE SENS MAXI",159,"EVERYDAY  PECETA HIGJENIKE SENS MAXI","https://bli.ecomarket.al/wp-content/uploads/2020/04/sm16853.jpg","cope","",""
"","EVERYDAY FPECETA HIGJENIKE MAXI",135,"EVERYDAY FPECETA HIGJENIKE MAXI","https://bli.ecomarket.al/wp-content/uploads/2020/03/sm003955.png","cope","",""
"","EVERYDAY PECETA HIGJENIKE  SINGLES",149,"EVERYDAY PECETA HIGJENIKE  SINGLES","https://bli.ecomarket.al/wp-content/uploads/2020/04/sm00401.jpg","cope","",""
"","EVERYDAY PECETA HIGJENIKE ACTIVE",159,"EVERYDAY PECETA HIGJENIKE ACTIVE","https://bli.ecomarket.al/wp-content/uploads/2020/03/sm00398.png","cope","",""
"","EVERYDAY PECETA HIGJENIKE DRY NORMAL",159,"EVERYDAY PECETA HIGJENIKE DRY NORMAL","https://bli.ecomarket.al/wp-content/uploads/2020/04/sm00399.jpg","cope","",""
"","EVERYDAY PECETA HIGJENIKE EX NORMAL",149,"EVERYDAY PECETA HIGJENIKE EX NORMAL","https://bli.ecomarket.al/wp-content/uploads/2020/04/sm00403.jpg","cope","",""
"","EVERYDAY PECETA HIGJENIKE MAXI NIGHT",159,"EVERYDAY PECETA HIGJENIKE MAXI NIGHT","https://bli.ecomarket.al/wp-content/uploads/2020/03/sm00397.png","cope","",""
"","EVERYDAY PECETA HIGJENIKE NORMAL",135,"EVERYDAY PECETA HIGJENIKE NORMAL","https://bli.ecomarket.al/wp-content/uploads/2020/04/sm00393.jpg","cope","",""
"","EVERYDAY PECETA HIGJENIKE SENSITIVE  NORMAL",159,"EVERYDAY PECETA HIGJENIKE SENSITIVE  NORMAL","https://bli.ecomarket.al/wp-content/uploads/2020/04/sm00396.jpg","cope","",""
"","EVERYDAY PECETA HIGJENIKE SUPER",135,"EVERYDAY PECETA HIGJENIKE SUPER","https://bli.ecomarket.al/wp-content/uploads/2020/03/sm00394.jpg","cope","",""
"","HAPPY LETER E LAGUR ECOPACK CAMOMILE 66PCS",110,"HAPPY LETER E LAGUR ECOPACK CAMOMILE 66PCS","https://bli.ecomarket.al/wp-content/uploads/2020/04/sm18938.png","cope","",""
"","JERVIS INTIMO DELICATO 500ML",159,"JERVIS INTIMO DELICATO 500ML","https://bli.ecomarket.al/wp-content/uploads/2021/04/SM30448.png","cope","",""
"","LIBRESSE PECETA HIGJENIKE NORMALE SLIM",220,"LIBRESSE PECETA HIGJENIKE NORMALE SLIM","https://bli.ecomarket.al/wp-content/uploads/2020/04/sm09403.jpg","cope","",""
"","LIBRESSE PECETA HIGJENIKE SUPER DRY",139,"LIBRESSE PECETA HIGJENIKE SUPER DRY","https://bli.ecomarket.al/wp-content/uploads/2020/04/sm09404.jpg","cope","",""
"","MALIZIA INTIMO KAMOMIL 200ML",159,"MALIZIA INTIMO KAMOMIL 200ML","https://bli.ecomarket.al/wp-content/uploads/2021/02/SM30458.jpg","cope","",""
